date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:13:43	1033109/1033109	---M--	200	added ('OK')	image/jpeg	date:Sat,%2001%20Jan%202000%2000:00:00%20GMT	https://assets-cdn.github.com/images/modules/about/press-header.jpg	C:/My%20Web%20Sites/thesis/assets-cdn.github.com/images/modules/about/press-header.jpg	(from https://assets-cdn.github.com/assets/github-9c3638342476c515de9c43a886aa2754.css)
00:13:43	275820/275820	---M--	200	added ('OK')	image/jpeg	date:Sat,%2001%20Jan%202000%2000:00:00%20GMT	https://assets-cdn.github.com/images/modules/about/jobs-header.jpg	C:/My%20Web%20Sites/thesis/assets-cdn.github.com/images/modules/about/jobs-header.jpg	(from https://assets-cdn.github.com/assets/github-9c3638342476c515de9c43a886aa2754.css)
00:13:44	2886/2886	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Jan%202000%2000:00:00%20GMT	https://assets-cdn.github.com/images/icons/twitter-white.png	C:/My%20Web%20Sites/thesis/assets-cdn.github.com/images/icons/twitter-white.png	(from https://assets-cdn.github.com/assets/github-9c3638342476c515de9c43a886aa2754.css)
00:13:44	2625/2625	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Jan%202000%2000:00:00%20GMT	https://assets-cdn.github.com/images/icons/twitter.png	C:/My%20Web%20Sites/thesis/assets-cdn.github.com/images/icons/twitter.png	(from https://assets-cdn.github.com/assets/github-9c3638342476c515de9c43a886aa2754.css)
00:13:44	1218/1218	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Jan%202000%2000:00:00%20GMT	https://assets-cdn.github.com/images/modules/jobs/logo.png	C:/My%20Web%20Sites/thesis/assets-cdn.github.com/images/modules/jobs/logo.png	(from https://assets-cdn.github.com/assets/github-9c3638342476c515de9c43a886aa2754.css)
00:13:45	49/49	---M--	200	added ('OK')	image/gif	date:Sat,%2001%20Jan%202000%2000:00:00%20GMT	https://assets-cdn.github.com/images/modules/commit/trans_bg.gif	C:/My%20Web%20Sites/thesis/assets-cdn.github.com/images/modules/commit/trans_bg.gif	(from https://assets-cdn.github.com/assets/github-9c3638342476c515de9c43a886aa2754.css)
00:13:45	1471/1471	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Jan%202000%2000:00:00%20GMT	https://assets-cdn.github.com/images/icons/ie-notice.png	C:/My%20Web%20Sites/thesis/assets-cdn.github.com/images/icons/ie-notice.png	(from https://assets-cdn.github.com/assets/github-9c3638342476c515de9c43a886aa2754.css)
00:13:45	1103/1103	---M--	200	added ('OK')	image/gif	date:Sat,%2001%20Jan%202000%2000:00:00%20GMT	https://assets-cdn.github.com/images/modules/comments/closed_pattern.gif	C:/My%20Web%20Sites/thesis/assets-cdn.github.com/images/modules/comments/closed_pattern.gif	(from https://assets-cdn.github.com/assets/github-9c3638342476c515de9c43a886aa2754.css)
00:13:45	55824/55824	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Jan%202000%2000:00:00%20GMT	https://assets-cdn.github.com/images/modules/orgs/dots-bg.png	C:/My%20Web%20Sites/thesis/assets-cdn.github.com/images/modules/orgs/dots-bg.png	(from https://assets-cdn.github.com/assets/github-9c3638342476c515de9c43a886aa2754.css)
00:13:45	4662/4662	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Jan%202000%2000:00:00%20GMT	https://assets-cdn.github.com/images/modules/settings/2fa_guide.png	C:/My%20Web%20Sites/thesis/assets-cdn.github.com/images/modules/settings/2fa_guide.png	(from https://assets-cdn.github.com/assets/github-9c3638342476c515de9c43a886aa2754.css)
00:13:46	11448/11448	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Jan%202000%2000:00:00%20GMT	https://assets-cdn.github.com/images/modules/settings/2fa_guide@2x.png	C:/My%20Web%20Sites/thesis/assets-cdn.github.com/images/modules/settings/2fa_guide@2x.png	(from https://assets-cdn.github.com/assets/github-9c3638342476c515de9c43a886aa2754.css)
00:13:46	27949/27949	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Jan%202000%2000:00:00%20GMT	https://assets-cdn.github.com/images/modules/site/netneutrality/netneutrality.png	C:/My%20Web%20Sites/thesis/assets-cdn.github.com/images/modules/site/netneutrality/netneutrality.png	(from https://assets-cdn.github.com/assets/site-7472e7b4603d4095447d49d428375ab8.css)
00:13:46	39058/39058	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Jan%202000%2000:00:00%20GMT	https://assets-cdn.github.com/images/modules/site/illflow_window_ui.png	C:/My%20Web%20Sites/thesis/assets-cdn.github.com/images/modules/site/illflow_window_ui.png	(from https://assets-cdn.github.com/assets/site-7472e7b4603d4095447d49d428375ab8.css)
00:13:46	9267/9267	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Jan%202000%2000:00:00%20GMT	https://assets-cdn.github.com/images/modules/site/business-security-illflow-bg.png	C:/My%20Web%20Sites/thesis/assets-cdn.github.com/images/modules/site/business-security-illflow-bg.png	(from https://assets-cdn.github.com/assets/site-7472e7b4603d4095447d49d428375ab8.css)
00:13:46	100089/100089	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Jan%202000%2000:00:00%20GMT	https://assets-cdn.github.com/images/modules/site/updates/octoverse-bg.png	C:/My%20Web%20Sites/thesis/assets-cdn.github.com/images/modules/site/updates/octoverse-bg.png	(from https://assets-cdn.github.com/assets/site-7472e7b4603d4095447d49d428375ab8.css)
00:13:47	130955/130955	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Jan%202000%2000:00:00%20GMT	https://assets-cdn.github.com/images/modules/site/updates/stars-color.png	C:/My%20Web%20Sites/thesis/assets-cdn.github.com/images/modules/site/updates/stars-color.png	(from https://assets-cdn.github.com/assets/site-7472e7b4603d4095447d49d428375ab8.css)
00:13:47	99909/99909	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Jan%202000%2000:00:00%20GMT	https://assets-cdn.github.com/images/modules/site/site-signup-prompt.png	C:/My%20Web%20Sites/thesis/assets-cdn.github.com/images/modules/site/site-signup-prompt.png	(from https://assets-cdn.github.com/assets/site-7472e7b4603d4095447d49d428375ab8.css)
00:13:49	1095/1095	---MCZ	200	added ('OK')	text/plain	etag:W/%225b0461cf-7bde%22	https://github.com/robots.txt		(from https://github.com/inorganik/countUp.js)
00:13:50	550/550	---MCZ	200	added ('OK')	text/xml	etag:W/%225b0461dc-226%22	https://github.com/opensearch.xml	C:/My%20Web%20Sites/thesis/github.com/opensearch.xml	(from https://github.com/login?return_to=%2Finorganik%2FcountUp.js)
00:13:50	8597/8597	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Jan%202000%2000:00:00%20GMT	https://assets-cdn.github.com/images/modules/open_graph/github-logo.png	C:/My%20Web%20Sites/thesis/assets-cdn.github.com/images/modules/open_graph/github-logo.png	(from https://github.com/login?return_to=%2Finorganik%2FcountUp.js)
00:13:51	23975/23975	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Jan%202000%2000:00:00%20GMT	https://assets-cdn.github.com/images/modules/open_graph/github-mark.png	C:/My%20Web%20Sites/thesis/assets-cdn.github.com/images/modules/open_graph/github-mark.png	(from https://github.com/login?return_to=%2Finorganik%2FcountUp.js)
00:13:51	35695/35695	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Jan%202000%2000:00:00%20GMT	https://assets-cdn.github.com/images/modules/open_graph/github-octocat.png	C:/My%20Web%20Sites/thesis/assets-cdn.github.com/images/modules/open_graph/github-octocat.png	(from https://github.com/login?return_to=%2Finorganik%2FcountUp.js)
00:13:52	13331/13331	---MCZ	200	added ('OK')	text/html	date:Tue,%2022%20May%202018%2018:43:41%20GMT	https://github.com/login	C:/My%20Web%20Sites/thesis/github.com/login.html	(from https://github.com/login?return_to=%2Finorganik%2FcountUp.js)
00:13:53	826/826	---MC-	200	added ('OK')	application/manifest+json	date:Tue,%2022%20May%202018%2018:43:42%20GMT	https://github.com/manifest.json	C:/My%20Web%20Sites/thesis/github.com/manifest.json	(from https://github.com/login?return_to=%2Finorganik%2FcountUp.js)
00:13:55	12808/12808	---MCZ	200	added ('OK')	text/html	date:Tue,%2022%20May%202018%2018:43:43%20GMT	https://github.com/password_reset	C:/My%20Web%20Sites/thesis/github.com/password_reset.html	(from https://github.com/login?return_to=%2Finorganik%2FcountUp.js)
00:13:56	23642/23642	---MCZ	200	added ('OK')	text/html	date:Tue,%2022%20May%202018%2018:43:44%20GMT	https://github.com/join?return_to=%2Finorganik%2FcountUp.js&source=login	C:/My%20Web%20Sites/thesis/github.com/join34de.html	(from https://github.com/login?return_to=%2Finorganik%2FcountUp.js)
00:13:57	123/123	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2022%20May%202018%2018:43:45%20GMT	https://github.com/site/terms	C:/My%20Web%20Sites/thesis/github.com/site/terms.1f6.delayed	(from https://github.com/login?return_to=%2Finorganik%2FcountUp.js)
00:13:58	124/124	---MC-	302	error ('Found')	text/html	date:Tue,%2022%20May%202018%2018:43:47%20GMT	https://github.com/site/privacy	C:/My%20Web%20Sites/thesis/github.com/site/privacy.1f7.delayed	(from https://github.com/login?return_to=%2Finorganik%2FcountUp.js)
00:13:59	31036/31036	---MCZ	200	added ('OK')	text/html	date:Tue,%2022%20May%202018%2018:43:48%20GMT	https://github.com/contact	C:/My%20Web%20Sites/thesis/github.com/contact.html	(from https://github.com/login?return_to=%2Finorganik%2FcountUp.js)
00:14:00	21/21	---MCZ	404	error ('Not%20Found')	application/json	date:Tue,%2022%20May%202018%2018:43:49%20GMT	https://github.com/inorganik/countUp.js/inorganik/countUp.js	C:/My%20Web%20Sites/thesis/github.com/inorganik/countUp.js/inorganik/countUp.1f9.delayed	(from https://github.com/inorganik/countUp.js/watchers)
00:14:02	99573/99573	---MCZ	200	added ('OK')	text/html	date:Tue,%2022%20May%202018%2018:43:51%20GMT	https://github.com/inorganik/countUp.js/watchers?page=2	C:/My%20Web%20Sites/thesis/github.com/inorganik/countUp.js/watchers4658.html	(from https://github.com/inorganik/countUp.js/watchers)
00:14:04	66863/66863	---MCZ	200	added ('OK')	text/html	date:Tue,%2022%20May%202018%2018:43:52%20GMT	https://github.com/inorganik/countUp.js/watchers?page=3	C:/My%20Web%20Sites/thesis/github.com/inorganik/countUp.js/watchers9ba9.html	(from https://github.com/inorganik/countUp.js/watchers)
00:14:05	174/174	---MC-	302	error ('Found')	text/html	date:Tue,%2022%20May%202018%2018:43:53%20GMT	https://github.com/inorganik/countUp.js/stargazers/you_know	C:/My%20Web%20Sites/thesis/github.com/inorganik/countUp.js/stargazers/you_know.1fc.delayed	(from https://github.com/inorganik/countUp.js/stargazers)
00:14:06	98753/98753	---MCZ	200	added ('OK')	text/html	date:Tue,%2022%20May%202018%2018:43:55%20GMT	https://github.com/inorganik/countUp.js/stargazers?page=2	C:/My%20Web%20Sites/thesis/github.com/inorganik/countUp.js/stargazers4658.html	(from https://github.com/inorganik/countUp.js/stargazers)
00:14:08	28421/28421	---MCZ	200	added ('OK')	text/html	date:Tue,%2022%20May%202018%2018:43:56%20GMT	https://github.com/inorganik/countUp.js/graphs/commit-activity	C:/My%20Web%20Sites/thesis/github.com/inorganik/countUp.js/graphs/commit-activity.html	(from https://github.com/inorganik/countUp.js/network)
00:14:09	28406/28406	---MCZ	200	added ('OK')	text/html	date:Tue,%2022%20May%202018%2018:43:58%20GMT	https://github.com/inorganik/countUp.js/graphs/code-frequency	C:/My%20Web%20Sites/thesis/github.com/inorganik/countUp.js/graphs/code-frequency.html	(from https://github.com/inorganik/countUp.js/network)
00:14:10	74734/74734	---MCZ	200	added ('OK')	text/html	date:Tue,%2022%20May%202018%2018:43:59%20GMT	https://github.com/inorganik/countUp.js/network/dependencies	C:/My%20Web%20Sites/thesis/github.com/inorganik/countUp.js/network/dependencies.html	(from https://github.com/inorganik/countUp.js/network)
00:14:13	353539/353539	---MCZ	200	added ('OK')	text/html	date:Tue,%2022%20May%202018%2018:44:02%20GMT	https://github.com/inorganik/countUp.js/network/members	C:/My%20Web%20Sites/thesis/github.com/inorganik/countUp.js/network/members.html	(from https://github.com/inorganik/countUp.js/network)
00:14:14	354472/354472	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2001%20Jan%202000%2000:00:00%20GMT	https://assets-cdn.github.com/assets/graphs-fcf80f446aa3d3dacc5657b2de74536c.js	C:/My%20Web%20Sites/thesis/assets-cdn.github.com/assets/graphs-fcf80f446aa3d3dacc5657b2de74536c.js	(from https://github.com/inorganik/countUp.js/network)
00:14:15	37563/37563	---MCZ	200	added ('OK')	text/html	date:Tue,%2022%20May%202018%2018:44:04%20GMT	https://github.com/inorganik/countUp.js/labels	C:/My%20Web%20Sites/thesis/github.com/inorganik/countUp.js/labels.html	(from https://github.com/inorganik/countUp.js/issues)
00:14:17	32992/32992	---MCZ	200	added ('OK')	text/html	date:Tue,%2022%20May%202018%2018:44:05%20GMT	https://github.com/inorganik/countUp.js/milestones	C:/My%20Web%20Sites/thesis/github.com/inorganik/countUp.js/milestones.html	(from https://github.com/inorganik/countUp.js/issues)
00:14:18	51135/51135	---MCZ	200	added ('OK')	text/html	date:Tue,%2022%20May%202018%2018:44:06%20GMT	https://github.com/inorganik/countUp.js/issues?q=is%3Aopen+is%3Aissue	C:/My%20Web%20Sites/thesis/github.com/inorganik/countUp.js/issuesa141.html	(from https://github.com/inorganik/countUp.js/issues)
00:14:19	117607/117607	---MCZ	200	added ('OK')	text/html	date:Tue,%2022%20May%202018%2018:44:08%20GMT	https://github.com/inorganik/countUp.js/issues?q=is%3Aissue+is%3Aclosed	C:/My%20Web%20Sites/thesis/github.com/inorganik/countUp.js/issues6d1a.html	(from https://github.com/inorganik/countUp.js/issues)
00:14:21	51350/51350	---MCZ	200	added ('OK')	text/html	date:Tue,%2022%20May%202018%2018:44:09%20GMT	https://github.com/inorganik/countUp.js/issues?q=is%3Aissue+is%3Aopen+sort%3Acreated-asc	C:/My%20Web%20Sites/thesis/github.com/inorganik/countUp.js/issues475a.html	(from https://github.com/inorganik/countUp.js/issues)
00:14:22	51265/51265	---MCZ	200	added ('OK')	text/html	date:Tue,%2022%20May%202018%2018:44:10%20GMT	https://github.com/inorganik/countUp.js/issues?q=is%3Aissue+is%3Aopen+sort%3Acomments-desc	C:/My%20Web%20Sites/thesis/github.com/inorganik/countUp.js/issues48f3.html	(from https://github.com/inorganik/countUp.js/issues)
00:14:23	51268/51268	---MCZ	200	added ('OK')	text/html	date:Tue,%2022%20May%202018%2018:44:12%20GMT	https://github.com/inorganik/countUp.js/issues?q=is%3Aissue+is%3Aopen+sort%3Acomments-asc	C:/My%20Web%20Sites/thesis/github.com/inorganik/countUp.js/issuesd757.html	(from https://github.com/inorganik/countUp.js/issues)
00:14:25	51765/51765	---MCZ	200	added ('OK')	text/html	date:Tue,%2022%20May%202018%2018:44:13%20GMT	https://github.com/inorganik/countUp.js/issues?q=is%3Aissue+is%3Aopen+sort%3Aupdated-desc	C:/My%20Web%20Sites/thesis/github.com/inorganik/countUp.js/issues740a.html	(from https://github.com/inorganik/countUp.js/issues)
00:14:26	51852/51852	---MCZ	200	added ('OK')	text/html	date:Tue,%2022%20May%202018%2018:44:15%20GMT	https://github.com/inorganik/countUp.js/issues?q=is%3Aissue+is%3Aopen+sort%3Aupdated-asc	C:/My%20Web%20Sites/thesis/github.com/inorganik/countUp.js/issues29b8.html	(from https://github.com/inorganik/countUp.js/issues)
00:14:27	51431/51431	---MCZ	200	added ('OK')	text/html	date:Tue,%2022%20May%202018%2018:44:16%20GMT	https://github.com/inorganik/countUp.js/issues?q=is%3Aissue+is%3Aopen+sort%3Areactions-%2B1-desc	C:/My%20Web%20Sites/thesis/github.com/inorganik/countUp.js/issues459c.html	(from https://github.com/inorganik/countUp.js/issues)
00:14:29	51428/51428	---MCZ	200	added ('OK')	text/html	date:Tue,%2022%20May%202018%2018:44:17%20GMT	https://github.com/inorganik/countUp.js/issues?q=is%3Aissue+is%3Aopen+sort%3Areactions--1-desc	C:/My%20Web%20Sites/thesis/github.com/inorganik/countUp.js/issues0cfd.html	(from https://github.com/inorganik/countUp.js/issues)
00:14:30	51449/51449	---MCZ	200	added ('OK')	text/html	date:Tue,%2022%20May%202018%2018:44:19%20GMT	https://github.com/inorganik/countUp.js/issues?q=is%3Aissue+is%3Aopen+sort%3Areactions-smile-desc	C:/My%20Web%20Sites/thesis/github.com/inorganik/countUp.js/issues3885.html	(from https://github.com/inorganik/countUp.js/issues)
00:14:31	51454/51454	---MCZ	200	added ('OK')	text/html	date:Tue,%2022%20May%202018%2018:44:20%20GMT	https://github.com/inorganik/countUp.js/issues?q=is%3Aissue+is%3Aopen+sort%3Areactions-tada-desc	C:/My%20Web%20Sites/thesis/github.com/inorganik/countUp.js/issuesf4c8.html	(from https://github.com/inorganik/countUp.js/issues)
00:14:32	51420/51420	---MCZ	200	added ('OK')	text/html	date:Tue,%2022%20May%202018%2018:44:21%20GMT	https://github.com/inorganik/countUp.js/issues?q=is%3Aissue+is%3Aopen+sort%3Areactions-thinking_face-desc	C:/My%20Web%20Sites/thesis/github.com/inorganik/countUp.js/issues86f2.html	(from https://github.com/inorganik/countUp.js/issues)
00:14:34	51348/51348	---MCZ	200	added ('OK')	text/html	date:Tue,%2022%20May%202018%2018:44:22%20GMT	https://github.com/inorganik/countUp.js/issues?q=is%3Aissue+is%3Aopen+sort%3Areactions-heart-desc	C:/My%20Web%20Sites/thesis/github.com/inorganik/countUp.js/issues060b.html	(from https://github.com/inorganik/countUp.js/issues)
00:14:35	42965/42965	---MCZ	200	added ('OK')	text/html	date:Tue,%2022%20May%202018%2018:44:24%20GMT	https://github.com/inorganik/countUp.js/issues/173	C:/My%20Web%20Sites/thesis/github.com/inorganik/countUp.js/issues/173.html	(from https://github.com/inorganik/countUp.js/issues)
00:14:36	135/135	---MC-	302	error ('Found')	text/html	date:Tue,%2022%20May%202018%2018:44:25%20GMT	https://github.com/inorganik/countUp.js/issues?q=is%3Aissue+is%3Aopen+author%3Adaniel-shuy	C:/My%20Web%20Sites/thesis/github.com/inorganik/countUp.js/issues.2139290.delayed	(from https://github.com/inorganik/countUp.js/issues)
00:14:37	51539/51539	---MCZ	200	added ('OK')	text/html	date:Tue,%2022%20May%202018%2018:44:26%20GMT	https://github.com/inorganik/countUp.js/issues/created_by/daniel-shuy	C:/My%20Web%20Sites/thesis/github.com/inorganik/countUp.js/issues/created_by/daniel-shuy.html	(from https://github.com/inorganik/countUp.js/issues)
00:14:39	51641/51641	---MCZ	200	added ('OK')	text/html	date:Tue,%2022%20May%202018%2018:44:27%20GMT	https://github.com/inorganik/countUp.js/issues?q=is%3Aissue+is%3Aopen+updated%3A%3C2018-04-22	C:/My%20Web%20Sites/thesis/github.com/inorganik/countUp.js/issues6123.html	(from https://github.com/inorganik/countUp.js/issues)
00:14:40	254213/254213	---MCZ	200	added ('OK')	text/html	date:Tue,%2022%20May%202018%2018:44:29%20GMT	https://github.com/inorganik/countUp.js/compare	C:/My%20Web%20Sites/thesis/github.com/inorganik/countUp.js/compare.html	(from https://github.com/inorganik/countUp.js/pulls)
00:14:41	131/131	---MC-	302	error ('Found')	text/html	date:Tue,%2022%20May%202018%2018:44:30%20GMT	https://github.com/inorganik/countUp.js/issues?q=is%3Aopen+is%3Apr	C:/My%20Web%20Sites/thesis/github.com/inorganik/countUp.js/issues.217e309.delayed	(from https://github.com/inorganik/countUp.js/pulls)
00:14:43	54218/54218	---MCZ	200	added ('OK')	text/html	date:Tue,%2022%20May%202018%2018:44:31%20GMT	https://github.com/inorganik/countUp.js/pulls?q=is%3Aopen+is%3Apr	C:/My%20Web%20Sites/thesis/github.com/inorganik/countUp.js/pullse309.html	(from https://github.com/inorganik/countUp.js/pulls)
00:14:44	133/133	---MC-	302	error ('Found')	text/html	date:Tue,%2022%20May%202018%2018:44:33%20GMT	https://github.com/inorganik/countUp.js/issues?q=is%3Apr+is%3Aclosed	C:/My%20Web%20Sites/thesis/github.com/inorganik/countUp.js/issues.219762f.delayed	(from https://github.com/inorganik/countUp.js/pulls)
00:14:46	126960/126960	---MCZ	200	added ('OK')	text/html	date:Tue,%2022%20May%202018%2018:44:35%20GMT	https://github.com/inorganik/countUp.js/pulls?q=is%3Apr+is%3Aclosed	C:/My%20Web%20Sites/thesis/github.com/inorganik/countUp.js/pulls762f.html	(from https://github.com/inorganik/countUp.js/pulls)
00:14:47	145/145	---MC-	302	error ('Found')	text/html	date:Tue,%2022%20May%202018%2018:44:36%20GMT	https://github.com/inorganik/countUp.js/issues?q=is%3Apr+is%3Aopen+review%3Anone	C:/My%20Web%20Sites/thesis/github.com/inorganik/countUp.js/issues.21be65e.delayed	(from https://github.com/inorganik/countUp.js/pulls)
00:14:48	54533/54533	---MCZ	200	added ('OK')	text/html	date:Tue,%2022%20May%202018%2018:44:37%20GMT	https://github.com/inorganik/countUp.js/pulls?q=is%3Apr+is%3Aopen+review%3Anone	C:/My%20Web%20Sites/thesis/github.com/inorganik/countUp.js/pullse65e.html	(from https://github.com/inorganik/countUp.js/pulls)
00:14:49	149/149	---MC-	302	error ('Found')	text/html	date:Tue,%2022%20May%202018%2018:44:38%20GMT	https://github.com/inorganik/countUp.js/issues?q=is%3Apr+is%3Aopen+review%3Arequired	C:/My%20Web%20Sites/thesis/github.com/inorganik/countUp.js/issues.21d60b1.delayed	(from https://github.com/inorganik/countUp.js/pulls)
00:14:51	49767/49767	---MCZ	200	added ('OK')	text/html	date:Tue,%2022%20May%202018%2018:44:39%20GMT	https://github.com/inorganik/countUp.js/pulls?q=is%3Apr+is%3Aopen+review%3Arequired	C:/My%20Web%20Sites/thesis/github.com/inorganik/countUp.js/pulls60b1.html	(from https://github.com/inorganik/countUp.js/pulls)
00:14:51	149/149	---MC-	302	error ('Found')	text/html	date:Tue,%2022%20May%202018%2018:44:40%20GMT	https://github.com/inorganik/countUp.js/issues?q=is%3Apr+is%3Aopen+review%3Aapproved	C:/My%20Web%20Sites/thesis/github.com/inorganik/countUp.js/issues.21f69ac.delayed	(from https://github.com/inorganik/countUp.js/pulls)
00:14:53	49808/49808	---MCZ	200	added ('OK')	text/html	date:Tue,%2022%20May%202018%2018:44:42%20GMT	https://github.com/inorganik/countUp.js/pulls?q=is%3Apr+is%3Aopen+review%3Aapproved	C:/My%20Web%20Sites/thesis/github.com/inorganik/countUp.js/pulls69ac.html	(from https://github.com/inorganik/countUp.js/pulls)
00:14:54	158/158	---MC-	302	error ('Found')	text/html	date:Tue,%2022%20May%202018%2018:44:43%20GMT	https://github.com/inorganik/countUp.js/issues?q=is%3Apr+is%3Aopen+review%3Achanges-requested	C:/My%20Web%20Sites/thesis/github.com/inorganik/countUp.js/issues.221ab34.delayed	(from https://github.com/inorganik/countUp.js/pulls)
00:14:55	49965/49965	---MCZ	200	added ('OK')	text/html	date:Tue,%2022%20May%202018%2018:44:44%20GMT	https://github.com/inorganik/countUp.js/pulls?q=is%3Apr+is%3Aopen+review%3Achanges-requested	C:/My%20Web%20Sites/thesis/github.com/inorganik/countUp.js/pullsab34.html	(from https://github.com/inorganik/countUp.js/pulls)
00:14:56	150/150	---MC-	302	error ('Found')	text/html	date:Tue,%2022%20May%202018%2018:44:45%20GMT	https://github.com/inorganik/countUp.js/issues?q=is%3Apr+is%3Aopen+sort%3Acreated-asc	C:/My%20Web%20Sites/thesis/github.com/inorganik/countUp.js/issues.22341bb.delayed	(from https://github.com/inorganik/countUp.js/pulls)
00:14:58	54494/54494	---MCZ	200	added ('OK')	text/html	date:Tue,%2022%20May%202018%2018:44:46%20GMT	https://github.com/inorganik/countUp.js/pulls?q=is%3Apr+is%3Aopen+sort%3Acreated-asc	C:/My%20Web%20Sites/thesis/github.com/inorganik/countUp.js/pulls41bb.html	(from https://github.com/inorganik/countUp.js/pulls)
00:14:58	152/152	---MC-	302	error ('Found')	text/html	date:Tue,%2022%20May%202018%2018:44:47%20GMT	https://github.com/inorganik/countUp.js/issues?q=is%3Apr+is%3Aopen+sort%3Acomments-desc	C:/My%20Web%20Sites/thesis/github.com/inorganik/countUp.js/issues.225eff9.delayed	(from https://github.com/inorganik/countUp.js/pulls)
00:15:00	54473/54473	---MCZ	200	added ('OK')	text/html	date:Tue,%2022%20May%202018%2018:44:49%20GMT	https://github.com/inorganik/countUp.js/pulls?q=is%3Apr+is%3Aopen+sort%3Acomments-desc	C:/My%20Web%20Sites/thesis/github.com/inorganik/countUp.js/pullseff9.html	(from https://github.com/inorganik/countUp.js/pulls)
00:15:01	151/151	---MC-	302	error ('Found')	text/html	date:Tue,%2022%20May%202018%2018:44:50%20GMT	https://github.com/inorganik/countUp.js/issues?q=is%3Apr+is%3Aopen+sort%3Acomments-asc	C:/My%20Web%20Sites/thesis/github.com/inorganik/countUp.js/issues.227a03c.delayed	(from https://github.com/inorganik/countUp.js/pulls)
00:15:02	54453/54453	---MCZ	200	added ('OK')	text/html	date:Tue,%2022%20May%202018%2018:44:51%20GMT	https://github.com/inorganik/countUp.js/pulls?q=is%3Apr+is%3Aopen+sort%3Acomments-asc	C:/My%20Web%20Sites/thesis/github.com/inorganik/countUp.js/pullsa03c.html	(from https://github.com/inorganik/countUp.js/pulls)
00:15:03	151/151	---MC-	302	error ('Found')	text/html	date:Tue,%2022%20May%202018%2018:44:52%20GMT	https://github.com/inorganik/countUp.js/issues?q=is%3Apr+is%3Aopen+sort%3Aupdated-desc	C:/My%20Web%20Sites/thesis/github.com/inorganik/countUp.js/issues.22928ff.delayed	(from https://github.com/inorganik/countUp.js/pulls)
00:15:05	55537/55537	---MCZ	200	added ('OK')	text/html	date:Tue,%2022%20May%202018%2018:44:53%20GMT	https://github.com/inorganik/countUp.js/pulls?q=is%3Apr+is%3Aopen+sort%3Aupdated-desc	C:/My%20Web%20Sites/thesis/github.com/inorganik/countUp.js/pulls28ff.html	(from https://github.com/inorganik/countUp.js/pulls)
00:15:06	150/150	---MC-	302	error ('Found')	text/html	date:Tue,%2022%20May%202018%2018:44:54%20GMT	https://github.com/inorganik/countUp.js/issues?q=is%3Apr+is%3Aopen+sort%3Aupdated-asc	C:/My%20Web%20Sites/thesis/github.com/inorganik/countUp.js/issues.22b6a93.delayed	(from https://github.com/inorganik/countUp.js/pulls)
00:15:07	55529/55529	---MCZ	200	added ('OK')	text/html	date:Tue,%2022%20May%202018%2018:44:56%20GMT	https://github.com/inorganik/countUp.js/pulls?q=is%3Apr+is%3Aopen+sort%3Aupdated-asc	C:/My%20Web%20Sites/thesis/github.com/inorganik/countUp.js/pulls6a93.html	(from https://github.com/inorganik/countUp.js/pulls)
00:15:08	158/158	---MC-	302	error ('Found')	text/html	date:Tue,%2022%20May%202018%2018:44:57%20GMT	https://github.com/inorganik/countUp.js/issues?q=is%3Apr+is%3Aopen+sort%3Areactions-%2B1-desc	C:/My%20Web%20Sites/thesis/github.com/inorganik/countUp.js/issues.22d5e85.delayed	(from https://github.com/inorganik/countUp.js/pulls)
00:15:09	54607/54607	---MCZ	200	added ('OK')	text/html	date:Tue,%2022%20May%202018%2018:44:58%20GMT	https://github.com/inorganik/countUp.js/pulls?q=is%3Apr+is%3Aopen+sort%3Areactions-%2B1-desc	C:/My%20Web%20Sites/thesis/github.com/inorganik/countUp.js/pulls5e85.html	(from https://github.com/inorganik/countUp.js/pulls)
00:15:10	156/156	---MC-	302	error ('Found')	text/html	date:Tue,%2022%20May%202018%2018:44:59%20GMT	https://github.com/inorganik/countUp.js/issues?q=is%3Apr+is%3Aopen+sort%3Areactions--1-desc	C:/My%20Web%20Sites/thesis/github.com/inorganik/countUp.js/issues.22fef5c.delayed	(from https://github.com/inorganik/countUp.js/pulls)
